zipcode,low,high,uncertainty
20541,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20422,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20566,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20508,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20528,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20520,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20241,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20237,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20203,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20319,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20230,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20076,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20064,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20063,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20057,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20043,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20029,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20390,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20534,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20557,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20555,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20554,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20552,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20463,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20549,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20434,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20429,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20586,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20580,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20575,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20593,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20507,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20410,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20560,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20559,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20402,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20401,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20240,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20239,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20372,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20224,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20219,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20211,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20204,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20053,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20056,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20500,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20535,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20527,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20530,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20538,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20442,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20439,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20594,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20544,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20433,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20427,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20585,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20576,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20419,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20418,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20573,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20415,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20536,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20521,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20504,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20244,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20289,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20270,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20223,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20220,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20218,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20374,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20202,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20038,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20027,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20012,-0.16901408450704225,-0.001027221366204417,0.16798686314083783
20006,-0.1340782122905028,-0.001027221366204417,0.13305099092429837
20533,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20525,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20523,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20553,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20451,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20440,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20548,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20428,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20423,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20420,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20572,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20565,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20509,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20540,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20407,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20404,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20306,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20245,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20268,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20375,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20370,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20217,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20210,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20062,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20091,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20090,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20040,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20392,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20388,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20524,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20547,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20414,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20413,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20506,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20403,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20373,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20340,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20228,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20260,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20254,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20065,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20071,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20049,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20035,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20030,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20529,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20472,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20460,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20447,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20441,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20436,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20435,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20597,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20542,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20591,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20426,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20417,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20412,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20411,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20515,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20405,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20398,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20201,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20303,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20318,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20221,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20215,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20055,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20052,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20060,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20033,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20024,-0.30319148936170215,-0.001027221366204417,0.3021642679954977
20044,-0.11764705882352941,-0.001027221366204417,0.11661983745732499
20004,-0.104,-0.001027221366204417,0.10297277863379557
20522,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20546,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20431,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20579,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20421,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20571,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20570,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20416,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20235,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20226,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20222,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20213,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20212,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20047,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20066,-0.045989904655075714,-0.001027221366204417,0.0449626832888713
20016,-0.21212121212121213,-0.001027221366204417,0.2110939907550077
20776,-0.08441558441558442,0.020156774916013438,0.10457235933159785
20778,-0.10465116279069768,0.020156774916013438,0.12480793770671111
20754,-0.2074688796680498,0.2867268041237113,0.49419568379176115
20764,-0.15333333333333332,0.020156774916013438,0.17349010824934677
20711,-0.06443298969072164,0.23622047244094488,0.30065346213166655
20794,-0.0875,0.04311310190369541,0.1306131019036954
20751,-0.06443298969072164,0.11194029850746269,0.17637328819818432
20714,-0.18497109826589594,0.2867268041237113,0.4716979023896073
20733,-0.11940298507462686,0.020156774916013438,0.1395597599906403
20701,-0.14444444444444443,0.04311310190369541,0.18755754634813984
20779,-0.10465116279069768,0.020156774916013438,0.12480793770671111
20758,-0.13953488372093023,0.2867268041237113,0.4262616878446416
20736,-0.3422222222222222,0.2867268041237113,0.6289490263459335
20724,-0.350253807106599,-0.06886898096304592,0.2813848261435531
20765,-0.10465116279069768,0.020156774916013438,0.12480793770671111
20755,-0.11288711288711288,0.020156774916013438,0.13304388780312632
20678,-0.13380281690140844,0.03223915592028136,0.1660419728216898
20688,-0.1774193548387097,0.03223915592028136,0.20965851075899106
20676,-0.11242603550295859,0.03223915592028136,0.14466519142323994
20689,-0.5487804878048781,0.03223915592028136,0.5810196437251595
20629,-0.1524390243902439,0.03223915592028136,0.18467818031052524
20732,-0.03954802259887006,0.03223915592028136,0.07178717851915142
20610,-0.027113970588235295,0.03223915592028136,0.05935312650851665
20685,-0.16071428571428573,0.03223915592028136,0.19295344163456707
20615,-0.0975609756097561,0.03223915592028136,0.12980013153003744
20639,-0.2903225806451613,0.03223915592028136,0.3225617365654427
20675,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20643,0.05108991825613079,0.10830527497194165,0.05721535671581086
20622,-0.2186648501362398,-0.0915032679738562,0.1271615821623836
20607,-0.19959128065395096,0.029069767441860465,0.22866104809581142
20659,-0.2186648501362398,-0.14085297418630752,0.07781187594993227
20658,0.013071895424836602,0.10830527497194165,0.09523337954710505
20640,-0.14093959731543623,0.10830527497194165,0.24924487228737788
20625,-0.056338028169014086,0.10830527497194165,0.16464330314095574
20637,-0.6047904191616766,0.10830527497194165,0.7130956941336183
20661,0.011976047904191617,0.10830527497194165,0.09632922706775003
20632,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20617,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20616,-0.19959128065395096,0.21830985915492956,0.41790113980888055
20646,-0.15492957746478872,0.10830527497194165,0.2632348524367304
20611,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20693,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20645,-0.2824074074074074,0.10830527497194165,0.39071268237934903
20604,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20612,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20613,-0.19959128065395096,-0.021885521885521887,0.17770575876842906
20677,-0.0718562874251497,0.10830527497194165,0.18016156239709136
20664,-0.1282051282051282,0.10830527497194165,0.23651040317706984
20662,-0.2887323943661972,0.10830527497194165,0.39703766933813883
20695,0.0,0.10830527497194165,0.10830527497194165
20871,-0.104,0.32043842682140555,0.42443842682140553
20842,0.09859154929577464,0.32043842682140555,0.22184687752563093
20777,-0.1,0.06994127068873465,0.16994127068873466
20763,-0.19186046511627908,0.018152696209289908,0.210013161325569
20759,-0.12777777777777777,0.018152696209289908,0.14593047398706768
20833,-0.104,0.06994127068873465,0.17394127068873466
20913,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20905,-0.016061867935752528,0.16666666666666666,0.1827285346024192
20896,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20857,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20868,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20848,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20839,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20912,-0.2323943661971831,0.009589041095890411,0.2419834072930735
20907,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20824,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20811,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20898,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20895,-0.13297872340425532,0.024875621890547265,0.15785434529480258
20861,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20837,-0.0851063829787234,0.024875621890547265,0.10998200486927066
20207,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20915,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20889,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20859,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20872,-0.016061867935752528,0.03614457831325301,0.05220644624900554
20866,-0.19036287923854847,-0.12105263157894737,0.0693102476596011
20855,-0.07582938388625593,0.024875621890547265,0.10070500577680319
20882,-0.016061867935752528,0.05056179775280899,0.06662366568856151
20851,-0.07777777777777778,0.024875621890547265,0.10265339966832504
20993,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20918,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20916,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20825,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20812,-0.352,0.024875621890547265,0.37687562189054724
20810,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20903,-0.19036287923854847,-0.13930348258706468,0.05105939665148379
20891,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20853,-0.03496503496503497,0.024875621890547265,0.059840656855582236
20875,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20830,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20818,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20787,-0.2768361581920904,0.024875621890547265,0.30171178008263766
20894,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20849,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20838,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20783,-0.19036287923854847,0.14102564102564102,0.3313885202641895
20884,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20832,-0.0872093023255814,0.024875621890547265,0.11208492421612866
20862,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20860,-0.3220338983050847,0.024875621890547265,0.346909520195632
20880,-0.052083333333333336,0.024875621890547265,0.0769589552238806
20841,-0.104,0.024875621890547265,0.12887562189054727
20914,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20911,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20827,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20885,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20892,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20899,-0.5140845070422535,0.024875621890547265,0.5389601289328008
20883,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20847,-0.0847457627118644,0.024875621890547265,0.10962138460241166
20058,-0.016061867935752528,0.024875621890547265,0.04093748982629979
20623,-0.104,0.02154046997389034,0.12554046997389035
20708,-0.1875,0.04130162703379224,0.22880162703379225
20738,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20773,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20725,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20599,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20792,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20749,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20718,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20717,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20722,-0.24647887323943662,0.02154046997389034,0.268019343213327
20710,-0.19014084507042253,0.09702970297029703,0.28717054804071956
20588,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20395,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20703,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20706,-0.09933774834437085,0.02154046997389034,0.12087821831826119
20799,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20791,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20771,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20768,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20762,-0.14957264957264957,0.07512953367875648,0.22470218325140606
20769,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20715,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20705,-0.13815789473684212,0.02154046997389034,0.15969836471073245
20704,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20782,-0.2125,0.04510022271714922,0.2576002227171492
20745,-0.176056338028169,0.1092690278824416,0.2853253659106106
20742,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20709,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20731,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20726,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20784,-0.14864864864864866,0.14084507042253522,0.2894937190711839
20775,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20770,-0.20833333333333334,0.088125,0.2964583333333333
20757,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20753,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20750,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20741,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20389,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20608,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20790,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20781,-0.2112676056338028,0.02154046997389034,0.23280807560769315
20752,-0.09859154929577464,0.02154046997389034,0.12013201926966498
20720,-0.0931174089068826,0.02154046997389034,0.11465787888077293
20712,-0.2746478873239437,0.07010475423045931,0.344752641554403
20737,-0.19014084507042253,0.02154046997389034,0.21168131504431287
20233,-0.030802292263610316,0.02154046997389034,0.05234276223750066
20626,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20618,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20628,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20687,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20684,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20680,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20674,-0.28672985781990523,0.031055900621118012,0.31778575844102325
20636,-0.29770992366412213,-0.0268640350877193,0.27084588857640285
20634,-0.28672985781990523,-0.007575757575757576,0.27915410024414766
20660,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20667,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20670,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20630,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20627,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20606,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
20686,-0.28672985781990523,-0.0268640350877193,0.25986582273218595
